,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
497,484530024262,324,84,0,0,0,0,71,0,0,0,34,76,57,0,0,0,0,22359077.146851867,0.0009114387863865866,2.0923755426689314e-08,4.076370327810762e-11,1.3207439862106868e-08,0,0,0,0,0,0,0.6312174651621145,0.0,0.0,0.0,0.0,0.0,0.0
499,484530024272,640,16,45,0,72,0,34,7,53,16,14,111,182,62,0,17,0,9085835.374867743,0.0006390289120299965,1.4670085216482931e-08,7.033243347085171e-11,4.501275742134509e-08,0,0,0,0,0,0,3.068336465473964,0.0,0.0,0.0,0.0,0.0,0.0
500,484530024273,821,44,12,31,0,96,104,49,0,17,130,149,159,0,9,17,0,16370128.215992019,1178395.833986799,27.052245959292907,0.07198452073427386,59.09929152283884,6,19,20,11,0,1,2.1846353020658245,0.22179304480036705,0.702344641867829,0.7393101493345567,0.40662058213400626,0.0,0.03696550746672784
502,484530024281,423,7,0,18,9,16,10,15,17,14,19,33,84,78,58,22,15,42504427.22727566,24298632.92958802,557.8198560511483,0.5716729883139152,241.81767405678613,19,41,29,48,77,21,0.4335049594122248,0.034061175474287574,0.07350043128662055,0.051988109934438934,0.0860492854087265,0.13803739534316545,0.037646562366317846
503,484530024282,906,8,22,0,49,84,57,41,36,40,19,120,170,152,20,66,15,38302589.62549548,12460490.502772164,286.05350098191377,0.3253171815432042,294.73736647814303,25,83,45,55,55,26,1.030357487205788,0.08739623851546802,0.2901555118713538,0.15731322932784242,0.19227172473402962,0.19227172473402962,0.09089208805608674
504,484530024291,262,3,14,11,6,22,0,25,17,14,46,19,29,42,2,6,0,10654456.616705155,3201211.3245637147,73.48969982928638,0.3004574930217019,78.71986317168589,10,23,19,8,13,1,1.0711686583908897,0.13607349088688073,0.31296902903982565,0.25853963268507335,0.10885879270950458,0.17689553815294493,0.013607349088688072
505,484530024301,21,0,0,4,0,0,0,5,0,0,0,0,5,7,0,0,0,4296951.409707542,0.00047199585052928525,1.083553375870719e-08,1.098443537115562e-10,2.30673142794268e-09,0,0,0,0,0,0,0.21288581433185447,0.0,0.0,0.0,0.0,0.0,0.0
506,484530024302,128,0,0,14,37,0,23,0,0,0,13,25,7,9,0,0,0,9359740.0064717,0.08920189238361827,2.0477936727185093e-06,9.530381433879628e-09,1.2198888235365924e-06,0,0,0,0,0,0,0.5957088547486097,0.0,0.0,0.0,0.0,0.0,0.0
507,484530024303,687,16,93,20,37,50,11,51,0,104,73,74,73,3,20,44,9,9406244.797858205,0.0006229677177653548,1.4301370931252406e-08,6.622916276931302e-11,4.549943482251804e-08,0,0,0,0,0,0,3.1814736532068637,0.0,0.0,0.0,0.0,0.0,0.0
508,484530024311,340,5,18,8,0,6,48,10,23,11,32,38,83,21,0,32,0,65298428.82315538,53162774.341270335,1220.449365042937,0.8141508961149515,276.8113046790835,25,79,56,67,17,26,0.22681097029317962,0.020484258270821804,0.0647302561357969,0.04588473852664084,0.05489781216580243,0.013929295624158827,0.021303628601654676
509,484530024312,1024,141,75,10,30,135,0,35,105,10,35,111,200,24,40,13,46,64185560.66751615,64128692.62018327,1472.1922089114616,0.999114005599679,1023.0927417340713,255,284,145,199,63,58,0.6949450863420515,0.17321107832009713,0.19290959310944153,0.09849257394672191,0.13517256700274247,0.042793325232024,0.039397029578688764
510,484530024313,632,40,36,0,0,67,8,7,0,45,42,172,47,53,60,25,24,79580611.42468677,10372729.305859085,238.125098848923,0.13034241783472086,82.37640807154358,9,16,27,6,14,6,0.3459375280881533,0.03779525990122526,0.06719157315773379,0.11338577970367578,0.025196839934150173,0.05879262651301707,0.025196839934150173
511,484530024321,97,3,5,8,7,7,4,9,7,4,5,1,7,13,2,2,3,32769838.612259813,30447870.101843357,698.9869169385528,0.9291431203586165,90.12688267478579,21,28,5,6,13,4,0.12893929841995705,0.030043480773540843,0.040057974364721124,0.0071532097079859145,0.008583851649583097,0.018598345240763377,0.005722567766388732
512,484530024331,142,7,3,6,19,0,13,2,2,10,11,19,8,19,0,8,6,74853554.5154346,67092090.1529619,1540.2224553021556,0.8963113453634015,127.27621104160302,31,24,26,7,17,12,0.08263495354418424,0.020126962760011524,0.015582164717428277,0.016880678443880633,0.004544798042583248,0.011037366674845029,0.007791082358714139
513,484530024332,1012,39,11,48,81,41,17,59,42,50,142,96,116,133,16,80,34,58067195.145175554,49030982.9266439,1125.5964859192816,0.8443835250533465,854.5161273539866,151,176,200,97,125,96,0.759167373071619,0.13415109401010378,0.15636154003826666,0.177683568225303,0.08617653058927197,0.11105223014081439,0.08528811274814545
514,484530024341,13,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1584896.180126079,1584896.180126079,36.38420982842238,1.0,13.0,0,1,2,1,1,0,0.3572978514939397,0.0,0.02748445011491844,0.05496890022983688,0.02748445011491844,0.02748445011491844,0.0
515,484530024351,140,3,3,7,18,2,0,27,4,2,28,4,20,3,12,0,0,58209421.24731147,51481701.890044466,1181.8572518375681,0.8844221568758899,123.81910196262459,27,30,28,17,13,0,0.10476654584985531,0.022845398594474944,0.025383776216083273,0.023691524468344386,0.014384139855780522,0.010999636360302751,0.0
516,484530024352,304,0,10,13,21,15,11,6,15,19,18,40,60,27,13,12,17,39367869.665701166,29535710.77830769,678.0466202549975,0.7502491506173716,228.07574178768098,33,49,43,45,30,21,0.33637176998523644,0.0486692198061388,0.07226641728790308,0.06341746823224147,0.066367117917462,0.044244745278308004,0.030971321694815604
517,484530024361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28451.824659061855,28451.824659061855,0.6531640188030728,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,484530025001,360,12,0,33,18,0,0,0,13,0,0,9,80,27,24,52,83,6841855.348833242,0.0003873789393500017,8.892996771120334e-09,5.6618989966816873e-11,2.0382836388054075e-08,0,0,0,0,0,0,2.2920098716606483,0.0,0.0,0.0,0.0,0.0,0.0
519,484530025002,626,0,14,0,24,0,0,17,0,15,41,92,116,157,100,41,0,13597649.877840323,4860916.685178082,111.5912921298917,0.3574821185166542,223.78380619142553,13,11,47,41,91,14,2.005387713684167,0.11649654513246487,0.09857399972747027,0.421179817017373,0.3674121808023892,0.815475815927254,0.12545781783496215
520,484530025003,1003,0,16,0,11,42,50,67,71,70,107,61,190,81,128,22,87,8434302.071947314,0.0008145329693583772,1.8699103979760724e-08,9.657384362216916e-11,9.686356515303566e-08,0,0,0,0,0,0,5.180118002331956,0.0,0.0,0.0,0.0,0.0,0.0
522,484539800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186417295.77554196,186417295.775542,4279.552244617585,1.0000000000000002,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,484910203111,1656,0,47,7,59,80,27,21,64,135,161,175,159,236,195,198,83,53871874.137459725,47998192.35991461,1101.886876949371,0.8909694182430371,1475.4453566104694,100,291,299,141,384,250,1.3390170873940468,0.09075341769824413,0.2640924455018904,0.2713527189177499,0.12796231895452423,0.3484931239612574,0.2268835442456103
524,484910203112,636,27,0,9,14,0,0,0,0,16,16,60,132,123,83,100,51,21768702.996153567,10185041.635844145,233.8163828247049,0.4678754465823617,297.56878402638205,23,7,35,61,96,70,1.2726601123133152,0.09836778638921717,0.029938021944544358,0.1496901097227218,0.26088847694531514,0.4105785866680369,0.2993802194454436
525,484910203162,415,16,13,6,4,17,14,12,28,42,47,58,67,53,28,4,0,1206878.79435109,34905.711907593606,0.8013248830944354,0.02892230112168105,12.002754965497637,1,3,3,1,2,0,14.978637527325011,1.2479332928466556,3.743799878539966,3.743799878539966,1.2479332928466556,2.495866585693311,0.0
526,484910203171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64220.74575782075,16323.73591415627,0.3747414121707133,0.25418166235119405,0.25418166235119405,0,0,0,0,0,0,0.6782854899297911,0.0,0.0,0.0,0.0,0.0,0.0
527,484910203181,521,29,0,32,14,14,7,5,14,14,30,63,94,39,44,63,51,27978.305148844178,27978.305148844178,0.6422935066309499,1.0,521.0,75,54,93,94,83,114,811.1556393163992,116.76904596685209,84.0737130961335,144.7936169988966,146.35053761178796,129.224410869983,177.48894986961517
528,484910203182,1410,12,58,28,26,112,91,90,33,52,40,244,147,216,130,46,76,18854664.173292074,9395553.322055273,215.69222502422573,0.49831454093805716,702.6235027226606,61,188,141,73,172,60,3.257528186951313,0.2828103794336987,0.8716123169432025,0.6537092377074019,0.33844520817475415,0.7974325452884619,0.2781741437052774
529,484910203183,19,0,0,0,2,1,0,0,0,0,4,1,3,2,1,0,0,89152.88352450714,89152.88352450714,2.0466685841255083,1.0,19.0,2,1,5,3,3,0,9.2833789248386,0.9771977815619578,0.4885988907809789,2.4429944539048947,1.4657966723429368,1.4657966723429368,0.0
530,484910204031,385,4,23,4,4,10,5,24,10,11,54,24,44,60,33,49,11,7759897.537534242,7759897.537534242,178.14273502144724,1.0,385.0,35,60,78,44,93,60,2.161188329985214,0.19647166636229216,0.33680857090678656,0.43785114217882254,0.24699295199831015,0.5220532849055192,0.33680857090678656
531,484910204032,447,0,22,38,10,40,25,43,12,18,73,50,38,16,6,51,5,9109779.330637205,9109779.330637205,209.13175690168057,1.0,447.0,70,138,123,38,22,56,2.137408524761492,0.3347172186427392,0.6598710881814002,0.5881459699008131,0.18170363297748698,0.10519684014486089,0.26777377491419135
532,484910204041,762,19,35,0,21,32,60,13,35,41,84,97,77,104,64,43,23,8115069.780184888,8115069.780184888,186.2963677728395,1.0,762.0,75,181,181,77,168,66,4.090256879989979,0.4025843385816908,0.9715702037771471,0.9715702037771471,0.4133199209438692,0.9017889184229874,0.3542742179518879
533,484910204042,575,0,0,33,0,0,14,0,45,14,38,44,98,77,83,86,33,8054654.1966365855,8054654.1966365855,184.90941681902171,1.0,575.0,33,73,82,98,160,119,3.1096307040045215,0.1784657621428682,0.3947878980736175,0.4434603786580361,0.5299892330303358,0.8652885437229972,0.6435583543939792
534,484910204051,406,73,0,0,13,30,46,0,39,18,83,61,9,25,0,0,0,3352095.910191437,3352095.910191437,76.95353329181445,1.0,406.0,86,133,144,9,25,0,5.275911093781918,1.1175575223281895,1.7283157031354557,1.8712591071541778,0.11695369419713611,0.32487137276982253,0.0
535,484910204052,609,0,47,0,17,57,65,13,15,0,30,108,85,57,56,29,18,6278042.954198724,6278042.954198724,144.12403476121955,1.0,609.0,64,150,138,85,113,47,4.225526998387002,0.44406195056940584,1.0407701966470448,0.9575085809152812,0.5897697780999921,0.7840468814741072,0.3261079949494074
536,484910204053,658,70,19,43,14,0,19,27,49,33,138,72,34,9,32,49,50,6675846.902466092,6675846.902466092,153.25635680592498,1.0,658.0,146,128,210,34,41,99,4.293459754059358,0.952652164274569,0.8352018974461974,1.3702531129976676,0.2218505040091462,0.26752560777573514,0.6459764675560433
537,484910204054,1026,30,0,51,60,83,132,75,15,18,104,118,102,59,97,40,28,16015135.063334178,10665866.24660157,244.8545970294208,0.6659866560239331,683.3023090805555,93,215,147,67,103,45,2.7906452129973793,0.3798172512514661,0.8780721399899485,0.6003563003652206,0.27363178315965836,0.42065781590216134,0.18378254092812873
538,484910204061,1256,55,0,20,65,81,69,88,152,32,166,151,193,132,30,0,16,11088612.533920567,2798455.634412134,64.24370143278544,0.25237202813711196,316.97926734021263,35,106,80,48,40,4,4.934013144803777,0.5448004896887599,1.6499671973431016,1.245258262145737,0.7471549572874423,0.6226291310728685,0.062262913107286856
539,484910204062,1863,38,16,65,129,107,229,90,84,163,172,300,178,198,58,12,24,18633693.09984471,9795796.350768805,224.88054065125814,0.5257034286375813,979.3854875518141,130,353,248,93,134,18,4.355136663739317,0.5780847005415303,1.5697223022396938,1.1028077364176887,0.41355290115663323,0.5958719220966543,0.08004249699805804
540,484910204081,881,0,44,0,12,26,17,66,73,32,104,219,66,110,15,14,75,16601658.896696024,5748651.897810625,131.97088837949093,0.34626972723519167,305.0636296942039,19,74,111,22,43,30,2.311597909509963,0.14397114570725822,0.5607297253861636,0.8410945880792454,0.16670343187156217,0.32582943502168965,0.2273228616430393
541,484910204082,439,6,6,13,43,15,69,35,8,17,7,49,66,33,57,8,0,4553129.078743316,2463029.8184985644,56.543384263052445,0.5409532161074536,237.47846187117213,36,77,30,35,48,4,4.199933643277688,0.6366792591069534,1.3617861930898725,0.5305660492557945,0.6189937241317602,0.8489056788092713,0.0707421399007726
543,484910204091,233,0,0,2,6,6,2,10,10,3,13,35,70,21,9,26,11,4226278.81351439,3991260.7393977013,91.62673873732096,0.9443912518584504,220.04316168301895,7,29,45,66,28,34,2.401516901238263,0.07639691313327071,0.31650149726640725,0.49112301299959743,0.7203137523994095,0.30558765253308284,0.3710707209330292
544,484910204092,793,15,0,0,0,0,90,49,49,0,89,44,182,47,77,117,29,10854002.7577608,9864708.655550756,226.46254948463627,0.9088544452872299,720.7215751127733,13,170,120,165,112,132,3.182519921077143,0.05740463502501525,0.7506759964809686,0.5298889386924485,0.7285972907021167,0.49456300944628523,0.5828778325616932
545,484910204101,343,18,0,0,10,14,0,0,0,0,16,8,119,10,48,39,52,4515244.461154305,4515244.461154305,103.65574979693079,1.0,343.0,28,14,24,119,58,91,3.3090301374690947,0.2701249091811506,0.1350624545905753,0.23153563644098624,1.14803086401989,0.5595444547323833,0.8779059548387395
546,484910204102,877,44,0,60,22,0,94,31,69,0,119,56,194,60,34,47,40,12856216.873276096,12856216.873276096,295.13812840395076,1.0,877.0,126,194,175,194,94,87,2.9714900095851537,0.4269187471011738,0.6573193407748231,0.5929427043071858,0.6573193407748231,0.31849493831357406,0.29477723014128665
547,484910204103,179,0,7,0,13,0,7,0,0,0,18,11,47,34,16,13,7,1202041.7740133028,1202041.7740133028,27.59508204805562,1.0,179.0,20,7,29,47,50,20,6.486663083236332,0.7247668249426068,0.2536683887299124,1.0509118961667798,1.703202038615126,1.811917062356517,0.7247668249426068
548,484910204104,918,125,17,0,45,38,63,99,18,19,15,152,224,39,13,13,24,4953599.39040661,2933443.9526067213,67.34260680915338,0.5921843333330056,543.6252179996991,110,140,98,132,30,21,8.072530063178489,1.633438401215091,2.0789216015464795,1.4552451210825357,1.9601260814581092,0.44548320033138844,0.31183824023197193
549,484910204111,108,2,1,1,1,0,4,0,3,0,2,1,14,15,11,35,11,7152964.7614633,7152964.7614633,164.20947569934114,1.0,108.0,5,7,3,14,26,46,0.6576965156246055,0.030448912760398402,0.042628477864557764,0.01826934765623904,0.08525695572911553,0.1583343463540717,0.2801299973956653
550,484910204112,172,2,0,12,0,4,7,10,15,0,14,21,45,13,0,16,8,6567975.795234659,6567975.795234659,150.77997693376167,1.0,172.0,14,36,35,45,13,24,1.1407350199792137,0.09285052488202902,0.23875849255378892,0.23212631220507254,0.2984481156922361,0.08621834453331266,0.1591723283691926
551,484910205031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37906.28366510496,37906.28366510496,0.8702085322567713,1.0,2.0,0,0,0,0,0,0,2.2982996900906767,0.0,0.0,0.0,0.0,0.0,0.0
552,484910205081,1474,26,38,11,106,73,40,83,185,49,310,95,177,164,74,22,16,36822115.60562336,21617792.535364315,496.2762290028539,0.5870871941986656,865.3665242488331,106,252,237,103,139,22,1.7437194724953404,0.2135907259007371,0.5077817257262807,0.47755662300447826,0.20754570535637662,0.28008595188870244,0.04433015065864355
553,484910205082,372,16,0,0,0,0,29,0,16,0,12,70,20,0,79,62,64,8239787.855235035,1131490.1389756983,25.975439370424663,0.13732029984932462,51.08315154394876,2,6,11,2,10,17,1.9665943207147998,0.07699581021436647,0.23098743064309937,0.42347695617901554,0.07699581021436647,0.38497905107183233,0.6544643868221149
554,484910205091,632,0,0,0,0,0,0,0,12,18,10,78,11,85,52,126,236,19480943.854596026,14574926.83027188,334.59427985013497,0.7481632788974596,472.8391922631945,0,22,65,8,102,270,1.4131717747086996,0.0,0.06575127348218211,0.19426512619735625,0.02390955399352077,0.3048468134173898,0.806947447281326
555,484910205093,754,0,12,0,0,0,8,12,16,10,23,0,56,97,109,202,202,11001505.611043477,287487.8880356687,6.599813774923524,0.026131685807357495,19.703291098747552,0,1,0,1,5,10,2.9854313728686788,0.0,0.1515194267752786,0.0,0.1515194267752786,0.757597133876393,1.515194267752786
556,484910205101,925,8,0,30,10,13,42,31,0,21,20,46,31,168,115,145,241,34622678.07289489,23885796.195131972,548.3424287220379,0.6898887528238747,638.1470963620841,33,73,45,21,195,266,1.163774792786588,0.060181372572079665,0.13312849084126713,0.08206550805283591,0.038297237091323426,0.35561720156228893,0.4850983364900967
557,484910205103,296,0,0,10,0,0,0,14,12,0,0,50,11,56,15,77,43,3727163.10620832,138761.3402323926,3.185522043902493,0.03722974720404868,11.02000517239841,0,0,1,0,2,4,3.459403206294599,0.0,0.0,0.31392028879980005,0.0,0.6278405775996001,1.2556811551992002
